,index,serviceCentre,dummy,overall rating,dummy1,geo_location,Unnamed: 5,Unnamed: 6,user,Unnamed: 8,date,rating,review,Unnamed: 12,response,review_original,Key Topics,Sentiment,Product Quality,Staff,Service Time,Music System,Recall,Brake,Oil Change/Refill,Wheel/Tires,Service Cost,Service Diagnostics,Facilities,Windshield,Door,Battery,Engine,Product Availability,Not Classified,Customer Service,Service Quality
692,1066,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Adrian Dyer,https://www.google.com/maps/contrib/100808807324248710205/reviews?hl=en,4 years ago,1 star,"Major world conned my girlfriend into purchasing an over priced vehicle. If you dont want to be ripped off, stay away from this place. They have so many cars, but the dont check them out for issues, or clean them. I feel so sorry for my girlfriend. She will be paying nearly double what the vehicle is worth.",3.0,,"Major world conned my girlfriend into purchasing an over priced vehicle. If you dont want to be ripped off, stay away from this place. They have so many cars, but the dont check them out for issues, or clean them. I feel so sorry for my girlfriend. She will be paying nearly double what the vehicle is worth.","Product Quality, Staff, Service Cost",Negative,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
693,1067,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Chris Hart,https://www.google.com/maps/contrib/113149394855257851329/reviews?hl=en,a year ago,5 stars,The service here is very good.  They are very knowledgeable and assistance is quick. But there is wait until your is done.,,,The service here is very good.  They are very knowledgeable and assistance is quick. But there is wait until your is done.,"Product Quality, Staff, Service Cost, Facilities",Positive,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
694,1068,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Joshifyed,https://www.google.com/maps/contrib/107374770329404132935/reviews?hl=en,6 years ago,3 stars,"Its an ok place. They would have gotten a higher rating if my alignment wasn't off, they gave me newer tires with my used car purchase and the wipers on the car weren't so old that there was metal coming out of them",,,"Its an ok place. They would have gotten a higher rating if my alignment wasn't off, they gave me newer tires with my used car purchase and the wipers on the car weren't so old that there was metal coming out of them","Product Quality, Staff, Service Time, Music System, Recall",Neutral,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,1069,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Alfred Urena,https://www.google.com/maps/contrib/115410539575614930769/reviews?hl=en,a year ago,1 star,"Worst place to get service, advisor Jay was very unprofessional and not helpful, also I noticed a low level of customer service skills when it comes to interact with customers Jay needs more training.  Worst place to get service.",1.0,,"Worst place to get service, advisor Jay was very unprofessional and not helpful, also I noticed a low level of customer service skills when it comes to interact with customers Jay needs more training.  Worst place to get service.","Product Quality, Staff, Service Cost, Facilities",Negative,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
696,1070,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Chauffuer Referral Service TM,https://www.google.com/maps/contrib/117742585043736372981/reviews?hl=en,5 years ago,1 star,They answer the phone to transfer you to a full message board you can’t leave even a message. Just asking time and availability or appointment inquiries to no avail. Visiting the shop to see all the phone receptionist not busy is very upsetting.,3.0,,They answer the phone to transfer you to a full message board you can’t leave even a message. Just asking time and availability or appointment inquiries to no avail. Visiting the shop to see all the phone receptionist not busy is very upsetting.,"Product Quality, Service Cost",Negative,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
697,1071,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,severiano gonzalez,https://www.google.com/maps/contrib/102023215359122418192/reviews?hl=en,5 years ago,5 stars,I purchased both of my vehicles here. Great cars and their service center is amazing. I have no complaints. Need a car? Come here. You won't regret it.,1.0,,I purchased both of my vehicles here. Great cars and their service center is amazing. I have no complaints. Need a car? Come here. You won't regret it.,"Product Quality, Staff, Service Time, Music System",Positive,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,1072,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Andres Familia Pools LLC,https://www.google.com/maps/contrib/101163201787105797730/reviews?hl=en,6 years ago,2 stars,"2nd time here and same horrible experience, they skipped my car, like 6 times, if I don't say anything they'll leave me waiting all day, now they're just being rude and disrespectful. Please guys work on your customer service!",4.0,,"2nd time here and same horrible experience, they skipped my car, like 6 times, if I don't say anything they'll leave me waiting all day, now they're just being rude and disrespectful. Please guys work on your customer service!","Product Quality, Service Time, Staff, Facilities",Negative,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
699,1073,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Ron Ledford,https://www.google.com/maps/contrib/104947711492881121205/reviews?hl=en,3 years ago,1 star,No one answers the phone?? Only do oil change on friday?  So if one has a warrantable failure one must wait till monday or PAY for the repair and argue with Chevy Motor Division for reimbursement. This place is following NYC down.,2.0,,No one answers the phone?? Only do oil change on friday?  So if one has a warrantable failure one must wait till monday or PAY for the repair and argue with Chevy Motor Division for reimbursement. This place is following NYC down.,"Product Quality, Service Cost",Negative,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700,1074,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Renee callender,https://www.google.com/maps/contrib/100552846605338323871/reviews?hl=en,a year ago,5 stars,Great service! Friendly staff eager to help you get your car right,,,Great service! Friendly staff eager to help you get your car right,"Product Quality, Staff, Service Time",Positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,1075,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Jesus Soba,https://www.google.com/maps/contrib/117703884249917915351/reviews?hl=en,3 years ago,1 star,"Unprofessional and rude.  Street mechanics have better knowledge then these guys, and be prepared to waste your whole entire day to  replace two tires (yes only 2 tires) and a signal light.  If I could give it a ZERO star I would.",2.0,,"Unprofessional and rude.  Street mechanics have better knowledge then these guys, and be prepared to waste your whole entire day to  replace two tires (yes only 2 tires) and a signal light.  If I could give it a ZERO star I would.","Product Quality, Staff",Negative,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1076,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Diego Peralta,https://www.google.com/maps/contrib/108278001794656508238/reviews?hl=en,6 years ago,1 star,"I can't wait to finish my lease and never come back!!!! Every time I walk-ing for service they never have enough mechanics, they are not open Saturdays and worst of all when you call to schedule an appointment they are booked so I don't know how they expect me to do service.",2.0,,"I can't wait to finish my lease and never come back!!!! Every time I walk-ing for service they never have enough mechanics, they are not open Saturdays and worst of all when you call to schedule an appointment they are booked so I don't know how they expect me to do service.","Product Quality, Staff, Service Time, Facilities",Negative,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
703,1077,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Cris Guerrero,https://www.google.com/maps/contrib/105373690377023733866/reviews?hl=en,a year ago,5 stars,Always great work. I don't trust anyone else with my car at this point.,,,Always great work. I don't trust anyone else with my car at this point.,"Product Quality, Staff",Positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,1078,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Dwyana Quick-Ford,https://www.google.com/maps/contrib/103619183482435489451/reviews?hl=en,4 years ago,4 stars,"Good service for newly purchased vehicles ... however the wait was incredibly long, almost 6 hours?  Not including car wash.  Can this be streamlined?",,,"Good service for newly purchased vehicles ... however the wait was incredibly long, almost 6 hours?  Not including car wash.  Can this be streamlined?","Product Quality, Service Time",Neutral,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,1079,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Jorge Sarmiento,https://www.google.com/maps/contrib/106323289729129457947/reviews?hl=en,9 years ago,5 stars,"I just want to thank the whole Major World crew for assisting me on my first visit to a car dealer.
they all where very kind and friendly and I will also recommend this dealer to all my friends and family. THANK YOU MAJOR WORLD.",1.0,,"I just want to thank the whole Major World crew for assisting me on my first visit to a car dealer.
they all where very kind and friendly and I will also recommend this dealer to all my friends and family. THANK YOU MAJOR WORLD.","Product Quality, Staff, Service Cost",Positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
706,1080,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Sarah Ryan Hudson,https://www.google.com/maps/contrib/113167378897096529610/reviews?hl=en,5 years ago,1 star,"cathy is incredibly rude. Instead of being helpful. She hung up on me 4 time. When I asked who I could speak to complain about her, they put me on unending hold",3.0,,"cathy is incredibly rude. Instead of being helpful. She hung up on me 4 time. When I asked who I could speak to complain about her, they put me on unending hold","Staff, Service Time",Negative,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1081,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Regina Jacobs,https://www.google.com/maps/contrib/105343297327444365855/reviews?hl=en,3 years ago,5 stars,The staff are  always friendly to me and answers my questions  They repair my car and also give me an understanding of what to do and what  not to do to keep my car in excellent condition.,,,The staff are  always friendly to me and answers my questions  They repair my car and also give me an understanding of what to do and what  not to do to keep my car in excellent condition.,"Product Quality, Staff, Service Cost",Positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
708,1082,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Francisco Quintanilla,https://www.google.com/maps/contrib/114626336626507944847/reviews?hl=en,4 years ago,1 star,"Before you buy a car make sure you check  the mileage in the car and the mileage in the paper you sign.  I bought a car with 52,000 miles that's what was shown on the receipt but when i look at the title the odometer it shown 67000. Make sure you look and pay close attention to everything you signed.",3.0,,"Before you buy a car make sure you check  the mileage in the car and the mileage in the paper you sign.  I bought a car with 52,000 miles that's what was shown on the receipt but when i look at the title the odometer it shown 67000. Make sure you look and pay close attention to everything you signed.","Product Quality, Not Classified",Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
709,1083,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Brittany,https://www.google.com/maps/contrib/113145279676709878596/reviews?hl=en,5 months ago,1 star,Crooks & I will be calling my lawyer !,,,Crooks & I will be calling my lawyer !,Product Quality,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,1084,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Nael y Jay,https://www.google.com/maps/contrib/114914299516192628554/reviews?hl=en,6 years ago,2 stars,The people that work there they trying to be nice and professional but I think they use a cheap parts i've been there like more than three times just for my brakes and less than three months.,4.0,,The people that work there they trying to be nice and professional but I think they use a cheap parts i've been there like more than three times just for my brakes and less than three months.,"Product Quality, Staff, Service Cost",Negative,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
711,1085,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Maria Vl,https://www.google.com/maps/contrib/102714095209583446378/reviews?hl=en,3 years ago,3 stars,"They never answer their phone. I'm not really happy with their stuff. The service of the car is not bad, they know what they do.",,,"They never answer their phone. I'm not really happy with their stuff. The service of the car is not bad, they know what they do.","Product Quality, Staff",Negative,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,1086,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Joel Salazar,https://www.google.com/maps/contrib/106657697722762608741/reviews?hl=en,3 years ago,1 star,"This ppl are scammers they sold me a guaranteed saying it was free and when i tried to refinance on a different bank they told me that the extra charge wasnt interest but it was warranty now they wont pick up the call or be responsible for the warranty they gave me for ""free""",3.0,,"This ppl are scammers they sold me a guaranteed saying it was free and when i tried to refinance on a different bank they told me that the extra charge wasnt interest but it was warranty now they wont pick up the call or be responsible for the warranty they gave me for ""free""","Product Quality, Service Cost, Warranty, Staff",Negative,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
713,1087,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Tamila Myers,https://www.google.com/maps/contrib/103196677671676325704/reviews?hl=en,3 years ago,4 stars,No problems or Complaints very professional staff always nice. They fix what you ask them to fix and Never a long wait. 👍🏾👍🏾 …,,,No problems or Complaints very professional staff always nice. They fix what you ask them to fix and Never a long wait. 👍🏾👍🏾 …,"Product Quality, Staff, Service Time",Positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1088,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Sandy Rodriguez,https://www.google.com/maps/contrib/111514798267956448930/reviews?hl=en,7 years ago,5 stars,"I've purchased 4 cars from between 2000 and 2016 and their service is excellent fast no hassle very attentive, I will buy all my cars from them Hugo, Laura and Ricardo amazing team!!!",,,"I've purchased 4 cars from between 2000 and 2016 and their service is excellent fast no hassle very attentive, I will buy all my cars from them Hugo, Laura and Ricardo amazing team!!!","Product Quality, Staff, Service Time",Positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,1089,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Eileen Cubillos,https://www.google.com/maps/contrib/109521668299132897647/reviews?hl=en,4 years ago,2 stars,Had a bad experience going there.  The waiting is very long. They don't tell you the truth about the condition of the car until they secure some money. To get the money back is also a hard part.,3.0,,Had a bad experience going there.  The waiting is very long. They don't tell you the truth about the condition of the car until they secure some money. To get the money back is also a hard part.,"Waiting time, Transparency, Refund process",Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,1090,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Miguel Mogrovejo,https://www.google.com/maps/contrib/103405461892063755417/reviews?hl=en,2 years ago,1 star,Sales fake Chinese parts aftermarket pieces and they charge you as original pieces,3.0,,Sales fake Chinese parts aftermarket pieces and they charge you as original pieces,"Product Quality, Service Cost",Negative,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
717,1091,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,james jones,https://www.google.com/maps/contrib/115148198966684840229/reviews?hl=en,a year ago,5 stars,Brian Abreu was the TOP SALESMAN that day!!!! Why? He sold me my vehicle I have now! 2019 Chevy Equinox,,,Brian Abreu was the TOP SALESMAN that day!!!! Why? He sold me my vehicle I have now! 2019 Chevy Equinox,"Product Quality, Service Cost",Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
718,1092,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Mark Quispe,https://www.google.com/maps/contrib/114096872748144438269/reviews?hl=en,2 years ago,1 star,"Tbh I hate this place , maybe they don’t treat everyone the same but they not taking me seriously maybe because I’m young guy , the workers or fine , the boss or managers needs to act right with their customers, they need to know how to communicate",3.0,,"Tbh I hate this place , maybe they don’t treat everyone the same but they not taking me seriously maybe because I’m young guy , the workers or fine , the boss or managers needs to act right with their customers, they need to know how to communicate","Product Quality, Staff, Service Cost",Negative,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
719,1093,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Joseph Calegari,https://www.google.com/maps/contrib/115078862503283016206/reviews?hl=en,4 days ago,5 stars,Good and quick,,,Good and quick,"Product Quality, Service Time",Positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,1094,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Rachel Beach,https://www.google.com/maps/contrib/105738804459673637683/reviews?hl=en,3 years ago,5 stars,"Granted, this is faaar out in Brooklyn, but they did right by my Jeep service and were very lovely & kind. Not something I would expect to find myself saying about a dealership.",,,"Granted, this is faaar out in Brooklyn, but they did right by my Jeep service and were very lovely & kind. Not something I would expect to find myself saying about a dealership.","Product Quality, Staff",Positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,1095,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Steven Campos,https://www.google.com/maps/contrib/113686707963242890922/reviews?hl=en,3 years ago,1 star,I had a lady helped me out that didn't know anything she kept going to someone else for advice and help they should have people that's more knowledgeable of what's Happening and they also charge $190 for a diagnostic check,2.0,,I had a lady helped me out that didn't know anything she kept going to someone else for advice and help they should have people that's more knowledgeable of what's Happening and they also charge $190 for a diagnostic check,"Product Quality, Staff, Service Cost",Negative,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
722,1096,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,WENDELL ULERIE,https://www.google.com/maps/contrib/100634631967289646649/reviews?hl=en,5 years ago,5 stars,I just bought my second car at Major world and was very satisfied with their service and the help they offer for you to make the best decision in selecting your car.,,,I just bought my second car at Major world and was very satisfied with their service and the help they offer for you to make the best decision in selecting your car.,"Product Quality, Staff, Service Cost, Service Diagnostics",Positive,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
723,1097,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,levan meishvili,https://www.google.com/maps/contrib/102726376373235312706/reviews?hl=en,3 years ago,5 stars,"Great service , always  very friendly",1.0,,"Great service , always  very friendly","Product Quality, Staff, Service Cost",Positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
724,1098,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Dima Photograph,https://www.google.com/maps/contrib/116919634993295871575/reviews?hl=en,a year ago,1 star,"Is its Dealership or garage mechanics? Its first dealership where I went to who doesn’t know how to fix a car , another place fix a problem in 30 minutes, don’t even try to go here if your time important for you!",3.0,,"Is its Dealership or garage mechanics? Its first dealership where I went to who doesn’t know how to fix a car , another place fix a problem in 30 minutes, don’t even try to go here if your time important for you!","Product Quality, Service Time",Negative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,1099,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Giovanni Rich,https://www.google.com/maps/contrib/108388202734487518754/reviews?hl=en,5 years ago,1 star,"Their service department  is horrible,  I have stop going to this place , and I dont know why I came back. I'm warning people dont lease, buy,  rent get your car service or even call these people to ask them questions.",4.0,,"Their service department  is horrible,  I have stop going to this place , and I dont know why I came back. I'm warning people dont lease, buy,  rent get your car service or even call these people to ask them questions.","Product Quality, Service Cost",Negative,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
726,1100,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Darwin Stanishlaus,https://www.google.com/maps/contrib/109374730572269915518/reviews?hl=en,2 years ago,2 stars,"The wait to have your car serviced is extremely long, and they have no loners, won't suggest a purchase from this dealership.",3.0,,"The wait to have your car serviced is extremely long, and they have no loners, won't suggest a purchase from this dealership.","Product Quality, Service Time",Negative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,1101,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Robert Rohs,https://www.google.com/maps/contrib/113879048239880565503/reviews?hl=en,a year ago,4 stars,I was there for an oil change. All went well in a reasonable time.,1.0,,I was there for an oil change. All went well in a reasonable time.,"Product Quality, Service Time",Positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,1102,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,shawn ramoutar,https://www.google.com/maps/contrib/117331101959642723022/reviews?hl=en,3 years ago,5 stars,"Absolutely great service, but have patience because they are always busy and to be thorough takes time.",1.0,,"Absolutely great service, but have patience because they are always busy and to be thorough takes time.","Product Quality, Staff, Service Time",Positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,1103,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,James Powell,https://www.google.com/maps/contrib/106569716124398905873/reviews?hl=en,2 years ago,1 star,"Arrived at 8:00 for a front end alignment, they returned my car at closing, had had me sitting there for 9 hours.",3.0,,"Arrived at 8:00 for a front end alignment, they returned my car at closing, had had me sitting there for 9 hours.","Product Quality, Service Time",Negative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,1104,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Carlos Nava,https://www.google.com/maps/contrib/101754995537704912775/reviews?hl=en,6 years ago,5 stars,"Good service, if you in time for you appointment ,they help you promptly,and the work time it's always average time ,depending on what they doing to you car.",,,"Good service, if you in time for you appointment ,they help you promptly,and the work time it's always average time ,depending on what they doing to you car.","Product Quality, Staff, Service Time",Positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,1105,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Miguel J,https://www.google.com/maps/contrib/107031867065618238670/reviews?hl=en,2 years ago,4 stars,"Shareese is really nice, it’s a good regular shop, plenty of seating and very busy",,,"Shareese is really nice, it’s a good regular shop, plenty of seating and very busy","Product Quality, Staff, Service Cost",Positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
732,1106,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Luz Rodriguez,https://www.google.com/maps/contrib/100173248948141401259/reviews?hl=en,10 months ago,5 stars,"excellent service with the best attention, highly recommended",,,"excellent service with the best attention, highly recommended","Product Quality, Service Time, Staff",Positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,1107,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Sammy Collazo,https://www.google.com/maps/contrib/109353938408171477153/reviews?hl=en,3 months ago,5 stars,Great service!,,,Great service!,"Product Quality, Service Time, Staff, Music System, Service Cost, Facilities",Positive,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
734,1108,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Nelly Soto,https://www.google.com/maps/contrib/100642819797239874802/reviews?hl=en,a year ago,1 star,I paid $180 and they check all the fluids and oil change. They forgot to put the cap for the antifreeze container.,4.0,,I paid $180 and they check all the fluids and oil change. They forgot to put the cap for the antifreeze container.,"Product Quality, Service Cost",Neutral,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
735,1109,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,ramon henriquez,https://www.google.com/maps/contrib/104637031307428081294/reviews?hl=en,7 years ago,5 stars,la shana is the best agent at that store   anybody  that comes  to that store ask for her you wont be disappointed.     thank you for  your help. ramon&glenny,,,la shana is the best agent at that store   anybody  that comes  to that store ask for her you wont be disappointed.     thank you for  your help. ramon&glenny,"Product Quality, Staff",Positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,1110,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Maxwell Mattison,https://www.google.com/maps/contrib/107924853546876022922/reviews?hl=en,2 years ago,5 stars,...might be the FASTEST Repair Service ever! No joking!!!,,,...might be the FASTEST Repair Service ever! No joking!!!,"Product Quality, Service Time",Positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,1111,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Jose Hernandez,https://www.google.com/maps/contrib/104897639357690298191/reviews?hl=en,2 years ago,5 stars,Rena very nice person & Very professional very very nice so was Jessica recommend this place or anybody thank you very much have a good day,,,Rena very nice person & Very professional very very nice so was Jessica recommend this place or anybody thank you very much have a good day,"Product Quality, Staff",Positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,1112,Major Chevrolet Service,Car Service Station,3.5,553,"39-10 43rd St, Queens, NY 11101, United States","
+1 718-937-8608",http://majorworldchevy.com/,Sharay Clinton,https://www.google.com/maps/contrib/109111901609631828612/reviews?hl=en,3 years ago,5 stars,"Very detailed and Jessica was extremely helpful and courteous. Fixed my car, great service",1.0,,"Very detailed and Jessica was extremely helpful and courteous. Fixed my car, great service","Product Quality, Staff, Service Time",Positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
